id_detalle_pedido,id_pizza,cantidad
11667,pollo_bbq_p,1
11667,pollo_cali_p,1
11667,supr_italiana_m,1
11668,cuatro_quesos_m,1
11668,pepperoni_m,1
11669,pollo_suroeste_p,1
11669,supr_espinaca_p,1
11670,cinco_quesos_g,1
11670,soppressata_m,1
11671,gran_carne_p,1
11671,pollo_cali_g,1
11671,espinaca_feta_g,1
11672,calabresa_g,1
11672,pollo_cali_p,1
11672,siciliana_p,1
11673,pollo_bbq_p,1
11673,hawaiana_g,1
11674,pollo_suroeste_p,1
11675,gran_carne_p,1
11675,jardin_verde_m,1
11675,ital_picante_p,1
11676,pollo_cali_g,1
11676,cinco_quesos_g,1
11676,hawaiana_g,1
11677,prsc_rucula_p,1
11678,supr_italiana_g,1
11679,gran_carne_p,1
11680,pollo_cali_g,1
11680,prsc_rucula_p,1
11681,cuatro_quesos_m,2
11681,salami_peppr_m,1
11681,ital_picante_g,1
11682,pep_msh_pep_g,1
11682,pep_msh_pep_p,1
11683,ital_picante_p,1
11684,espinaca_feta_p,1
11684,pollo_tai_p,1
11685,gran_carne_p,1
11685,jardin_verde_m,1
11686,pollo_cali_g,1
11686,pollo_pesto_p,1
11686,hawaiana_g,1
11686,veg_veg_p,1
11687,pollo_cali_m,1
11687,mediterranea_g,1
11687,siciliana_p,1
11688,clasica_dlx_p,1
11689,ital_picante_g,1
11690,pollo_bbq_p,1
11690,cinco_quesos_g,1
11690,pepperoni_m,1
11690,prsc_rucula_m,1
11691,supr_italiana_m,1
11692,pollo_alfredo_m,1
11692,capocollo_ital_g,1
11693,pollo_bbq_p,1
11693,espinaca_pesto_p,1
11694,gran_carne_p,1
11694,pollo_cali_g,1
11694,pepperoni_g,1
11695,cuatro_quesos_g,1
11695,pep_msh_pep_m,1
11696,pepperoni_p,1
11696,salami_peppr_g,1
11696,soppressata_g,1
11696,griega_exg,1
11697,salami_peppr_g,1
11697,prsc_rucula_m,1
11697,espinaca_feta_g,1
11698,griega_p,1
11699,hawaiana_p,1
11699,espinaca_feta_m,1
11699,pollo_tai_p,1
11700,siciliana_p,1
11701,napolitana_p,1
11702,siciliana_m,1
11703,prsc_rucula_m,1
11703,siciliana_p,1
11704,pollo_alfredo_m,1
11705,pollo_pesto_m,1
11706,cuatro_quesos_g,1
11706,capocollo_ital_m,1
11706,mexicana_g,1
11706,pep_msh_pep_p,1
11706,siciliana_g,1
11706,pollo_tai_g,1
11706,griega_exg,1
11707,pollo_bbq_g,1
11707,pepperoni_p,1
11708,hawaiana_g,1
11709,cuatro_quesos_g,1
11709,napolitana_p,1
11709,espinaca_pesto_p,1
11710,espinaca_pesto_p,2
11711,mediterranea_p,1
11712,pollo_bbq_p,1
11712,pollo_cali_m,1
11712,clasica_dlx_m,1
11712,ital_veggie_p,1
11713,espinaca_feta_m,1
11714,pollo_bbq_p,1
11714,mediterranea_g,1
11715,gran_carne_p,1
11715,pollo_cali_p,1
11715,cuatro_quesos_g,1
11715,supr_italiana_g,1
11715,ital_veggie_m,1
11715,pepperoni_m,1
11715,siciliana_m,1
11715,espinaca_feta_m,1
11715,supr_espinaca_p,1
11715,pollo_tai_m,1
11715,griega_g,1
11716,cuatro_quesos_g,2
11717,clasica_dlx_m,1
11717,napolitana_m,1
11717,salami_peppr_m,1
11717,pollo_tai_p,1
11718,gran_carne_p,1
11718,calabresa_m,1
11718,pollo_cali_g,1
11718,clasica_dlx_p,1
11719,cuatro_quesos_g,1
11719,ital_veggie_g,1
11720,cuatro_quesos_m,1
11721,pepperoni_g,1
11721,ital_picante_g,1
11721,ital_picante_p,1
11722,capocollo_ital_g,1
11722,salami_peppr_g,1
11722,siciliana_p,1
11722,espinaca_feta_m,1
11723,siciliana_g,1
11723,veg_veg_p,1
11724,napolitana_p,1
11724,pep_msh_pep_g,1
11725,pollo_bbq_p,1
11725,clasica_dlx_m,1
11726,ital_picante_m,1
11726,veg_veg_g,1
11727,clasica_dlx_m,1
11727,pepperoni_m,1
11727,supr_espinaca_g,1
11728,hawaiana_g,1
11728,siciliana_g,1
11728,soppressata_g,1
11728,supr_espinaca_m,1
11729,pollo_bbq_m,1
11729,cinco_quesos_g,1
11729,napolitana_p,1
11729,pepperoni_m,1
11730,mexicana_m,1
11730,ital_picante_g,1
11731,napolitana_m,1
11731,pep_msh_pep_g,1
11732,gran_carne_p,1
11732,cuatro_quesos_g,1
11733,brie_carre_p,1
11733,siciliana_g,1
11734,pollo_alfredo_m,1
11734,hawaiana_p,1
11735,calabresa_m,1
11735,mediterranea_m,1
11736,siciliana_p,1
11736,veg_veg_g,1
11737,espinaca_pesto_g,1
11737,veg_veg_g,1
11738,gran_carne_p,1
11738,mexicana_g,1
11738,mexicana_p,1
11738,pepperoni_g,1
11739,pepperoni_g,1
11740,pollo_suroeste_m,1
11740,pollo_tai_g,1
11741,siciliana_m,1
11741,pollo_tai_p,1
11742,calabresa_m,1
11742,mediterranea_p,1
11742,soppressata_p,1
11742,espinaca_pesto_g,1
11743,pollo_pesto_m,1
11744,cuatro_quesos_g,1
11744,espinaca_pesto_p,1
11745,pepperoni_p,1
11745,espinaca_feta_m,1
11746,pep_msh_pep_p,1
11747,cuatro_quesos_g,1
11747,jardin_verde_p,1
11747,napolitana_p,1
11747,veg_veg_g,1
11748,cuatro_quesos_g,1
11749,salami_peppr_g,1
11749,soppressata_p,1
11749,griega_exg,1
11750,cinco_quesos_g,1
11751,pollo_bbq_g,1
11751,gran_carne_p,1
11751,napolitana_p,1
11751,espinaca_feta_m,1
11752,griega_exg,1
11753,clasica_dlx_m,1
11753,supr_italiana_m,1
11753,supr_espinaca_m,1
11753,pollo_tai_g,1
11754,supr_italiana_m,1
11755,cuatro_quesos_g,1
11755,jardin_verde_m,1
11755,prsc_rucula_p,1
11755,pollo_tai_p,1
11756,cinco_quesos_g,1
11757,clasica_dlx_m,1
11758,pollo_cali_m,1
11758,salami_peppr_p,1
11759,ital_picante_g,1
11760,gran_carne_p,1
11760,cuatro_quesos_g,1
11761,cuatro_quesos_m,1
11761,pepperoni_m,1
11761,supr_espinaca_m,1
11762,gran_carne_p,1
11762,mexicana_m,1
11763,pollo_bbq_g,1
11763,mexicana_p,1
11763,napolitana_g,1
11763,ital_picante_p,1
11764,pollo_bbq_m,1
11764,pollo_cali_m,2
11764,capocollo_ital_m,1
11765,clasica_dlx_m,1
11766,clasica_dlx_p,1
11766,pollo_tai_p,1
11766,veg_veg_p,1
11767,pollo_bbq_m,1
11767,gran_carne_p,2
11767,pollo_cali_g,2
11767,pollo_pesto_g,1
11767,cinco_quesos_g,1
11767,cuatro_quesos_g,1
11767,supr_italiana_m,1
11767,salami_peppr_m,1
11767,siciliana_m,1
11767,ital_picante_g,1
11767,supr_espinaca_g,2
11768,pollo_tai_g,1
11769,siciliana_p,1
11770,ital_veggie_g,1
11770,napolitana_m,1
11770,siciliana_m,1
11771,cuatro_quesos_g,1
11772,griega_p,1
11772,griega_exg,1
11773,pepperoni_g,1
11773,soppressata_g,1
11774,pollo_bbq_m,1
11775,pollo_cali_g,1
11775,hawaiana_m,1
11776,cinco_quesos_g,1
11776,capocollo_ital_p,1
11777,mediterranea_p,1
11777,pollo_suroeste_g,1
11778,gran_carne_p,1
11778,calabresa_m,1
11778,mediterranea_g,1
11778,soppressata_g,1
11779,pollo_bbq_g,1
11779,pepperoni_g,1
11779,pepperoni_m,1
11780,napolitana_g,1
11780,soppressata_g,1
11780,pollo_suroeste_g,1
11781,supr_italiana_g,1
11781,espinaca_pesto_g,1
11782,jardin_verde_m,1
11782,siciliana_m,1
11783,salami_peppr_g,1
11784,pollo_cali_m,1
11784,pepperoni_g,1
11784,espinaca_feta_p,1
11785,capocollo_ital_m,1
11785,salami_peppr_p,1
11786,capocollo_ital_p,1
11786,supr_italiana_g,1
11786,mexicana_g,1
11787,pollo_alfredo_m,1
11787,salami_peppr_m,1
11787,pollo_tai_g,1
11788,pollo_bbq_m,1
11788,pep_msh_pep_p,1
11788,ital_picante_g,1
11788,espinaca_feta_g,1
11789,cuatro_quesos_g,1
11789,hawaiana_g,1
11789,capocollo_ital_g,1
11789,griega_g,1
11790,capocollo_ital_m,1
11790,capocollo_ital_p,1
11791,pepperoni_g,1
11792,espinaca_feta_p,1
11793,prsc_rucula_g,1
11793,veg_veg_g,1
11794,pollo_bbq_g,1
11794,pollo_bbq_m,1
11794,siciliana_g,1
11794,pollo_tai_m,1
11795,pollo_pesto_g,1
11795,ital_picante_p,1
11795,griega_p,1
11796,ital_veggie_p,1
11796,salami_peppr_m,1
11797,calabresa_m,1
11797,pollo_cali_p,1
11797,hawaiana_g,1
11797,hawaiana_p,1
11798,pollo_tai_g,1
11799,pollo_bbq_p,1
11799,cuatro_quesos_g,1
11799,supr_italiana_m,1
11799,ital_picante_g,1
11800,pepperoni_m,1
11800,pollo_tai_m,1
11801,hawaiana_m,1
11801,supr_espinaca_m,1
11801,pollo_tai_g,1
11801,veg_veg_m,1
11802,pollo_alfredo_m,1
11802,ital_veggie_m,1
11803,clasica_dlx_m,1
11803,cinco_quesos_g,1
11803,espinaca_feta_m,1
11804,supr_italiana_g,1
11804,siciliana_g,1
11804,ital_picante_g,1
11804,espinaca_pesto_g,1
11805,jardin_verde_m,1
11806,pep_msh_pep_m,1
11806,pepperoni_m,1
11806,siciliana_m,1
11807,brie_carre_p,1
11807,pollo_suroeste_m,1
11807,veg_veg_g,1
11807,veg_veg_m,1
11808,hawaiana_p,1
11809,espinaca_pesto_m,1
11810,pollo_bbq_m,1
11810,pollo_suroeste_g,1
11810,pollo_tai_m,2
11811,pollo_bbq_p,1
11811,espinaca_pesto_g,1
11811,espinaca_feta_p,1
11811,pollo_tai_g,1
11812,pollo_suroeste_p,1
11812,pollo_tai_g,1
11813,prsc_rucula_p,1
11814,supr_italiana_p,1
11815,cuatro_quesos_g,1
11816,cinco_quesos_g,1
11817,gran_carne_p,1
11817,cinco_quesos_g,1
11817,jardin_verde_m,1
11817,veg_veg_p,1
11818,hawaiana_g,1
11818,prsc_rucula_m,1
11818,pollo_suroeste_p,1
11819,espinaca_feta_g,1
11820,pollo_cali_p,1
11821,gran_carne_p,1
11821,pollo_suroeste_g,1
11822,pollo_cali_m,1
11822,mexicana_p,1
11822,pep_msh_pep_m,1
11823,supr_espinaca_m,1
11824,pollo_cali_g,1
11824,espinaca_feta_g,1
11825,calabresa_g,1
11825,cinco_quesos_g,1
11825,supr_italiana_m,1
11826,calabresa_m,1
11826,clasica_dlx_m,1
11826,cinco_quesos_g,1
11826,cuatro_quesos_g,1
11826,hawaiana_g,1
11826,prsc_rucula_m,1
11826,siciliana_g,1
11826,siciliana_m,1
11826,pollo_suroeste_g,1
11826,pollo_suroeste_m,1
11826,ital_picante_m,2
11826,pollo_tai_g,1
11826,veg_veg_p,1
11827,pollo_pesto_g,1
11827,clasica_dlx_m,1
11827,supr_italiana_m,1
11827,pepperoni_p,1
11827,pollo_suroeste_m,1
11827,supr_espinaca_g,1
11828,hawaiana_p,1
11828,supr_italiana_m,1
11829,siciliana_g,1
11830,clasica_dlx_m,1
11831,pollo_cali_p,1
11832,cuatro_quesos_g,2
11832,hawaiana_p,1
11832,pepperoni_g,1
11833,pollo_cali_p,1
11833,pollo_pesto_m,1
11833,ital_veggie_m,1
11834,brie_carre_p,1
11834,pollo_cali_g,1
11834,pollo_alfredo_g,1
11834,clasica_dlx_m,1
11834,jardin_verde_p,1
11834,hawaiana_p,1
11834,capocollo_ital_p,1
11834,napolitana_m,1
11834,napolitana_p,1
11834,supr_espinaca_m,1
11835,gran_carne_p,1
11835,pepperoni_m,1
11835,pollo_suroeste_m,1
11835,pollo_tai_p,1
11836,pep_msh_pep_p,1
11837,pollo_bbq_m,1
11837,cinco_quesos_g,1
11837,cuatro_quesos_g,1
11838,salami_peppr_p,1
11839,salami_peppr_m,1
11839,soppressata_p,1
11840,siciliana_g,1
11841,mexicana_p,1
11841,griega_g,1
11842,clasica_dlx_g,1
11842,pollo_suroeste_g,1
11843,griega_g,1
11844,soppressata_m,1
11845,pollo_bbq_g,1
11845,cuatro_quesos_m,1
11846,gran_carne_p,1
11846,capocollo_ital_g,1
11847,pollo_cali_p,1
11847,mexicana_m,1
11847,pollo_tai_g,1
11848,clasica_dlx_p,1
11848,hawaiana_p,1
11849,cuatro_quesos_g,1
11849,espinaca_feta_m,1
11850,brie_carre_p,1
11850,soppressata_g,1
11851,pollo_bbq_g,1
11851,pollo_alfredo_g,1
11851,pollo_pesto_p,1
11852,pollo_bbq_m,1
11852,capocollo_ital_g,1
11852,pepperoni_m,1
11852,pollo_tai_g,1
11853,hawaiana_g,1
11853,prsc_rucula_g,1
11854,griega_exg,1
11855,pollo_cali_m,1
11855,ital_veggie_m,1
11855,mexicana_g,1
11855,griega_exg,1
11856,pollo_cali_p,1
11856,supr_italiana_g,1
11856,supr_espinaca_m,1
11857,pollo_cali_m,1
11858,clasica_dlx_p,1
11858,pepperoni_m,1
11858,prsc_rucula_g,1
11859,capocollo_ital_g,1
11859,veg_veg_g,1
11860,salami_peppr_g,1
11861,pollo_bbq_m,1
11862,pollo_bbq_m,1
11862,pollo_suroeste_g,1
11862,pollo_suroeste_m,1
11862,espinaca_feta_p,1
11863,clasica_dlx_m,1
11864,pollo_bbq_p,1
11864,hawaiana_p,1
11865,capocollo_ital_g,1
11866,pollo_bbq_m,1
11866,cinco_quesos_g,1
11867,salami_peppr_m,1
11867,pollo_tai_g,1
11868,jardin_verde_m,1
11868,jardin_verde_p,1
11868,capocollo_ital_m,1
11868,espinaca_feta_p,1
11869,clasica_dlx_m,1
11869,ital_veggie_g,1
11869,pollo_tai_g,1
11870,pollo_tai_g,1
11871,pep_msh_pep_p,1
11871,pepperoni_g,1
11872,pepperoni_m,1
11873,hawaiana_p,1
11874,calabresa_m,1
11874,pollo_cali_p,1
11874,clasica_dlx_g,1
11875,mexicana_m,1
11875,espinaca_feta_m,1
11875,griega_g,1
11876,pollo_bbq_g,1
11877,supr_espinaca_p,1
11878,pollo_bbq_m,1
11878,cinco_quesos_g,1
11878,mexicana_g,1
11879,prsc_rucula_g,1
11880,prsc_rucula_g,1
11881,mexicana_m,1
11882,jardin_verde_g,1
11882,supr_italiana_m,1
11882,salami_peppr_g,1
11883,siciliana_p,1
11884,brie_carre_p,1
11884,cinco_quesos_g,1
11884,prsc_rucula_p,1
11885,clasica_dlx_p,1
11885,ital_picante_g,1
11886,espinaca_feta_g,1
11887,pollo_suroeste_p,1
11887,pollo_tai_m,1
11888,supr_italiana_m,1
11888,ital_veggie_p,1
11889,veg_veg_m,1
11890,capocollo_ital_m,1
11890,ital_veggie_m,1
11890,pepperoni_g,1
11891,pollo_cali_g,1
11892,pollo_alfredo_m,1
11892,capocollo_ital_m,1
11892,ital_veggie_p,1
11892,veg_veg_g,1
11893,salami_peppr_g,1
11893,pollo_suroeste_g,1
11894,napolitana_g,1
11894,griega_p,1
11895,pollo_bbq_m,1
11896,brie_carre_p,2
11896,pollo_pesto_p,1
11896,cuatro_quesos_m,1
11896,capocollo_ital_g,1
11896,mediterranea_m,1
11896,pep_msh_pep_m,1
11896,salami_peppr_m,1
11896,prsc_rucula_m,1
11896,siciliana_g,1
11897,salami_peppr_p,1
11898,cuatro_quesos_m,1
11899,pollo_bbq_g,1
11899,pep_msh_pep_g,1
11899,espinaca_pesto_g,1
11900,cuatro_quesos_g,1
11901,pollo_cali_m,1
11902,siciliana_g,1
11903,gran_carne_p,1
11903,clasica_dlx_m,1
11903,mexicana_g,1
11903,pollo_tai_g,1
11904,clasica_dlx_p,1
11905,pollo_cali_g,1
11905,cuatro_quesos_m,1
11906,pollo_tai_g,1
11906,veg_veg_m,1
11907,pollo_pesto_p,1
11907,mediterranea_m,1
11908,pollo_pesto_m,1
11908,pollo_suroeste_p,1
11908,supr_espinaca_m,1
11909,salami_peppr_m,1
11910,pollo_cali_m,1
11910,clasica_dlx_p,1
11910,pepperoni_g,1
11910,ital_picante_p,1
11911,ital_picante_g,1
11912,jardin_verde_p,2
11912,ital_picante_g,1
11912,espinaca_feta_p,1
11913,ital_veggie_m,1
11913,pepperoni_m,1
11913,veg_veg_m,1
11914,calabresa_g,1
11914,calabresa_m,1
11914,salami_peppr_g,1
11914,salami_peppr_m,1
11915,pollo_suroeste_p,1
11916,cuatro_quesos_g,1
11916,mexicana_g,1
11916,siciliana_m,1
11916,espinaca_feta_g,1
11917,cinco_quesos_g,1
11917,ital_picante_g,1
11918,supr_italiana_g,1
11918,napolitana_m,1
11919,clasica_dlx_p,1
11919,cuatro_quesos_g,1
11919,pepperoni_p,1
11919,salami_peppr_g,1
11920,ital_veggie_m,1
11921,mediterranea_g,1
11921,espinaca_feta_m,1
11921,pollo_tai_p,1
11922,cuatro_quesos_g,1
11922,napolitana_g,1
11923,hawaiana_m,1
11923,siciliana_p,1
11924,clasica_dlx_m,1
11925,gran_carne_p,1
11925,pollo_tai_m,1
11926,hawaiana_g,1
11926,napolitana_p,1
11926,pollo_suroeste_g,1
11927,mediterranea_m,1
11927,mexicana_g,1
11927,pollo_suroeste_p,1
11928,pollo_alfredo_p,1
11928,pollo_tai_g,1
11928,veg_veg_m,1
11929,calabresa_m,1
11929,jardin_verde_m,1
11930,cuatro_quesos_g,1
11930,veg_veg_p,1
11931,pollo_alfredo_m,1
11931,capocollo_ital_g,1
11931,prsc_rucula_g,1
11932,mediterranea_p,1
11932,napolitana_m,1
11933,cuatro_quesos_g,1
11934,pollo_cali_g,1
11934,salami_peppr_g,1
11935,pollo_cali_m,1
11935,mexicana_m,1
11935,pepperoni_p,1
11936,gran_carne_p,1
11936,capocollo_ital_p,1
11936,pollo_suroeste_p,1
11937,gran_carne_p,1
11937,jardin_verde_p,1
11937,pollo_suroeste_g,1
11937,ital_picante_m,1
11938,hawaiana_g,1
11938,espinaca_feta_m,1
11939,mexicana_p,1
11940,mexicana_m,1
11940,napolitana_p,1
11940,salami_peppr_m,1
11941,pollo_bbq_p,1
11941,cinco_quesos_g,1
11941,napolitana_p,1
11941,veg_veg_p,1
11942,pollo_bbq_m,1
11942,pollo_cali_g,1
11942,ital_picante_p,1
11942,pollo_tai_p,1
11943,jardin_verde_p,1
11943,pepperoni_m,1
11944,soppressata_p,1
11945,mexicana_g,1
11946,pollo_alfredo_m,1
11946,siciliana_g,1
11946,siciliana_m,1
11946,griega_exg,1
11947,cuatro_quesos_g,1
11948,pollo_bbq_m,1
11948,cinco_quesos_g,1
11948,mexicana_g,1
11948,mexicana_m,1
11948,salami_peppr_g,1
11948,siciliana_p,1
11948,ital_picante_g,1
11949,gran_carne_p,1
11950,espinaca_feta_g,1
11951,pollo_cali_m,1
11952,ital_picante_g,1
11952,griega_g,1
11953,salami_peppr_g,1
11954,soppressata_m,1
11955,pollo_cali_m,1
11955,clasica_dlx_m,1
11955,cuatro_quesos_g,1
11955,hawaiana_p,1
11955,supr_italiana_m,1
11955,ital_veggie_m,2
11955,mediterranea_g,1
11955,mexicana_p,1
11955,pep_msh_pep_p,1
11955,pepperoni_g,1
11955,ital_picante_p,1
11956,espinaca_pesto_p,1
11957,capocollo_ital_g,1
11957,pepperoni_m,1
11957,pollo_suroeste_g,1
11957,espinaca_pesto_p,1
11958,prsc_rucula_m,1
11958,pollo_tai_g,1
11959,pollo_bbq_g,1
11959,pollo_bbq_m,1
11959,gran_carne_p,1
11959,capocollo_ital_p,1
11960,pollo_bbq_g,1
11960,brie_carre_p,1
11960,veg_veg_m,1
11961,calabresa_p,1
11961,soppressata_m,1
11962,pollo_bbq_m,1
11962,gran_carne_p,2
11962,siciliana_m,1
11963,pollo_bbq_p,1
11963,pollo_alfredo_m,1
11963,jardin_verde_p,1
11964,pep_msh_pep_g,1
11965,calabresa_g,1
11966,mediterranea_m,1
11966,mexicana_g,1
11966,siciliana_g,1
11967,jardin_verde_p,1
11967,ital_picante_g,1
11968,supr_espinaca_p,1
11969,gran_carne_p,1
11970,salami_peppr_p,1
11970,ital_picante_p,1
11971,pollo_alfredo_m,1
11971,clasica_dlx_m,1
11971,supr_italiana_m,1
11972,pollo_pesto_g,1
11972,cinco_quesos_g,1
11973,brie_carre_p,1
11973,capocollo_ital_g,1
11974,clasica_dlx_p,1
11974,napolitana_m,1
11975,supr_italiana_g,1
11976,clasica_dlx_m,1
11976,ital_veggie_g,1
11976,pep_msh_pep_g,1
11976,ital_picante_p,1
11977,supr_italiana_p,1
11978,pollo_bbq_m,1
11978,pollo_suroeste_g,2
11979,pollo_bbq_p,1
11979,clasica_dlx_p,1
11979,ital_veggie_g,1
11979,supr_espinaca_p,1
11980,pollo_bbq_p,1
11980,pollo_pesto_p,1
11980,cuatro_quesos_m,1
11981,pollo_alfredo_m,1
11982,pollo_bbq_m,1
11982,siciliana_p,1
11982,supr_espinaca_g,1
11983,jardin_verde_g,1
11983,pep_msh_pep_g,1
11983,pepperoni_g,1
11984,pollo_cali_g,1
11985,pollo_cali_p,1
11985,siciliana_m,1
11986,griega_exg,1
11987,pollo_cali_p,1
11987,griega_exg,1
11988,pep_msh_pep_g,1
11988,prsc_rucula_g,1
11989,clasica_dlx_m,1
11989,griega_exg,1
11990,pollo_bbq_g,1
11991,cuatro_quesos_g,1
11992,griega_p,1
11993,mexicana_g,1
11993,salami_peppr_p,1
11993,ital_picante_m,1
11994,pollo_tai_p,1
11995,pollo_pesto_g,1
11995,soppressata_p,1
11995,espinaca_feta_g,1
11996,mediterranea_m,1
11997,pollo_cali_g,1
11997,clasica_dlx_g,1
11997,clasica_dlx_p,1
11997,pep_msh_pep_p,1
11998,siciliana_g,1
11999,napolitana_m,1
11999,soppressata_p,1
12000,napolitana_g,1
12001,pollo_suroeste_m,1
12002,hawaiana_g,1
12002,pollo_tai_g,1
12003,clasica_dlx_m,1
12003,hawaiana_g,1
12003,hawaiana_m,1
12003,capocollo_ital_m,2
12003,napolitana_g,1
12003,pep_msh_pep_p,2
12003,pepperoni_g,1
12003,salami_peppr_p,1
12003,soppressata_g,1
12003,soppressata_m,1
12003,griega_exg,1
12004,hawaiana_g,1
12004,napolitana_g,1
12005,supr_italiana_m,1
12006,ital_picante_g,1
12007,pollo_alfredo_m,1
12007,clasica_dlx_p,1
12007,pollo_suroeste_g,1
12008,pepperoni_g,1
12009,pollo_cali_m,1
12010,ital_picante_p,1
12011,gran_carne_p,1
12012,clasica_dlx_g,1
12013,gran_carne_p,1
12013,espinaca_pesto_p,1
12014,pep_msh_pep_p,1
12014,prsc_rucula_m,1
12024,pollo_tai_g,1
12024,griega_g,1
12016,pollo_tai_g,1
12017,cuatro_quesos_g,1
12017,pep_msh_pep_p,1
12018,napolitana_m,1
12019,ital_veggie_g,1
12019,pep_msh_pep_p,1
12019,veg_veg_m,1
12020,cinco_quesos_g,1
12021,hawaiana_m,1
12022,clasica_dlx_p,1
12022,mexicana_g,1
12022,napolitana_m,1
12022,ital_picante_g,1
12022,veg_veg_m,1
12022,veg_veg_p,1
12023,pollo_bbq_m,1
12023,calabresa_g,1
12023,pollo_alfredo_g,1
12023,pollo_pesto_p,1
12023,cuatro_quesos_g,1
12023,ital_veggie_p,1
12023,salami_peppr_p,1
12023,ital_picante_g,2
12023,ital_picante_m,1
12023,pollo_tai_m,1
12023,pollo_tai_p,1
12023,griega_m,1
12024,pollo_alfredo_m,1
12024,soppressata_g,1
12025,pollo_bbq_m,1
12025,capocollo_ital_m,1
12025,ital_veggie_p,1
12026,brie_carre_p,1
12027,mediterranea_m,1
12027,pep_msh_pep_p,1
12027,ital_picante_m,1
12027,pollo_tai_m,1
12028,griega_exg,1
12029,cinco_quesos_g,1
12029,hawaiana_g,1
12030,clasica_dlx_m,1
12031,ital_veggie_g,1
12032,supr_espinaca_g,1
12033,napolitana_g,1
12034,hawaiana_p,1
12035,cuatro_quesos_m,1
12035,mediterranea_p,1
12036,gran_carne_p,1
12036,pollo_tai_p,1
12036,veg_veg_p,1
12037,cuatro_quesos_m,2
12037,pepperoni_m,1
12037,siciliana_g,1
12038,pep_msh_pep_m,1
12039,salami_peppr_g,1
12039,espinaca_feta_g,1
12039,espinaca_feta_m,1
12039,pollo_tai_p,1
12040,pollo_bbq_g,1
12040,ital_picante_p,1
12041,pollo_bbq_g,1
12041,cinco_quesos_g,1
12041,mediterranea_p,1
12041,veg_veg_m,1
12042,mexicana_g,1
12042,veg_veg_g,1
12043,gran_carne_p,1
12043,mediterranea_p,1
12043,mexicana_g,1
12043,pollo_suroeste_m,1
12044,calabresa_g,1
12044,pollo_alfredo_m,1
12044,cinco_quesos_g,1
12045,mediterranea_m,1
12045,napolitana_g,1
12046,ital_veggie_m,1
12046,salami_peppr_p,1
12047,pepperoni_m,1
12047,salami_peppr_p,1
12047,griega_exg,1
12047,veg_veg_m,1
12048,pollo_pesto_p,1
12048,cinco_quesos_g,1
12048,hawaiana_m,1
12048,pollo_tai_g,1
12049,ital_picante_g,1
12049,ital_picante_m,1
12050,pollo_cali_m,1
12050,salami_peppr_g,1
12050,espinaca_feta_m,1
12050,pollo_tai_g,1
12051,clasica_dlx_p,1
12051,espinaca_pesto_p,1
12052,capocollo_ital_g,1
12052,capocollo_ital_m,1
12052,veg_veg_m,2
12053,jardin_verde_g,1
12053,ital_picante_g,1
12053,espinaca_pesto_g,1
12054,pollo_cali_g,1
12054,salami_peppr_g,1
12054,espinaca_pesto_m,1
12054,espinaca_feta_g,1
12055,clasica_dlx_m,1
12055,cinco_quesos_g,1
12055,capocollo_ital_g,1
12056,hawaiana_g,1
12057,pollo_cali_m,1
12058,pollo_cali_m,1
12058,cuatro_quesos_g,1
12058,salami_peppr_m,1
12059,pep_msh_pep_g,1
12060,pollo_suroeste_g,2
12061,clasica_dlx_m,1
12061,siciliana_p,1
12062,pollo_bbq_m,1
12062,clasica_dlx_m,1
12062,cinco_quesos_g,1
12062,cuatro_quesos_g,1
12062,salami_peppr_m,1
12062,siciliana_g,1
12062,griega_exg,1
12063,jardin_verde_p,1
12063,pepperoni_m,1
12064,cuatro_quesos_g,1
12064,mediterranea_m,1
12064,ital_picante_g,1
12064,espinaca_pesto_g,1
12065,napolitana_g,1
12065,salami_peppr_g,1
12065,veg_veg_m,1
12066,pepperoni_g,1
12066,griega_exg,1
12067,hawaiana_g,1
12068,ital_picante_g,1
12069,clasica_dlx_p,1
12069,jardin_verde_p,1
12069,pepperoni_p,1
12069,siciliana_g,1
12069,soppressata_g,1
12069,espinaca_pesto_m,1
12069,supr_espinaca_g,1
12070,pollo_suroeste_g,1
12070,ital_picante_g,1
12071,napolitana_g,1
12072,pep_msh_pep_p,1
12073,hawaiana_g,1
12074,pollo_cali_m,1
12075,napolitana_g,1
12075,griega_g,1
12075,veg_veg_p,1
12076,cuatro_quesos_g,1
12077,mexicana_g,1
12078,brie_carre_p,1
12078,pepperoni_p,1
12078,salami_peppr_m,1
12078,pollo_suroeste_g,1
12078,supr_espinaca_p,1
12079,hawaiana_m,1
12080,pollo_suroeste_m,1
12081,pollo_cali_g,1
12082,hawaiana_m,1
12082,veg_veg_p,1
12083,gran_carne_p,1
12083,siciliana_g,1
12083,pollo_tai_p,1
12084,pollo_cali_m,1
12084,pollo_tai_m,1
12085,prsc_rucula_p,1
12086,mediterranea_p,1
12086,napolitana_g,1
12086,salami_peppr_m,1
12087,clasica_dlx_p,1
12087,capocollo_ital_g,1
12087,pepperoni_p,1
12087,ital_picante_p,1
12088,pollo_cali_g,1
12089,mexicana_g,1
12089,salami_peppr_g,1
12090,gran_carne_p,1
12090,pepperoni_g,1
12090,prsc_rucula_g,1
12090,siciliana_m,1
12091,calabresa_g,1
12092,pollo_bbq_m,1
12092,pollo_tai_p,1
12093,pollo_bbq_g,1
12093,cuatro_quesos_m,1
12093,jardin_verde_p,1
12093,pep_msh_pep_p,1
12094,calabresa_g,1
